id,timestamp,sentence,intent,classification,confidence,time
42,2018-11-12 15:25:26,How do I shut down without the confirmation prompt?,Shutdown Computer,Shutdown Computer,-1.0,0
43,2018-11-12 15:25:26,No action when shutdown pressed,Shutdown Computer,Shutdown Computer,-1.0,0
44,2018-11-12 15:25:26,what is the right way to shutdown ubuntu using the command line?,Shutdown Computer,Shutdown Computer,-1.0,0
45,2018-11-12 15:25:26,How can I make shutdown not require admin password?,Shutdown Computer,Shutdown Computer,-1.0,0
46,2018-11-12 15:25:26,shutdown in specific way if no-one uses computer,Shutdown Computer,Shutdown Computer,-1.0,0
47,2018-11-12 15:25:26,What is the command to open the shutdown dialog?,Shutdown Computer,Shutdown Computer,-1.0,0
48,2018-11-12 15:25:26,How to Shut down Ubuntu by using keyboard?,Shutdown Computer,Shutdown Computer,-1.0,0
49,2018-11-12 15:25:26,shutdown 5:30pm every day,Shutdown Computer,Shutdown Computer,-1.0,0
50,2018-11-12 15:25:26,Upgrading from 11.10 to 12.04,Make Update,Make Update,-1.0,0
51,2018-11-12 15:25:26,How do I upgrade to the release version of 16.04 if I am running Beta?,Make Update,Shutdown Computer,-1.0,0
52,2018-11-12 15:25:26,Doubts regarding the 15.04 upgrade (is it inevitable and unavoidable?),Make Update,Software Recommendation,-1.0,0
53,2018-11-12 15:25:26,Is any offline upgrade from 13.10 to 14.04 possible?,Make Update,Make Update,-1.0,0
54,2018-11-12 15:25:26,Upgrading from ubuntu 12.04 to 13.10,Make Update,Make Update,-1.0,0
55,2018-11-12 15:25:26,Ubuntu upgrade failed,Make Update,Software Recommendation,-1.0,0
56,2018-11-12 15:25:26,Upgrading from 12.04 to 13.10 ( Unanswered questions ),Make Update,Make Update,-1.0,0
57,2018-11-12 15:25:26,upgrading to Ubuntu 13.10 from Ubuntu 13.04,Make Update,Make Update,-1.0,0
58,2018-11-12 15:25:26,Is it recommended to upgrade to Lubuntu 15.04?,Software Recommendation,Make Update,-1.0,0
59,2018-11-12 15:25:26,Force upgrade 12.10 to 13.04,Make Update,Make Update,-1.0,0
60,2018-11-12 15:25:26,How to partially upgrade Ubuntu 11.10 from Ubuntu 11.04?,Make Update,Make Update,-1.0,0
61,2018-11-12 15:25:26,Problem upgrading Ubuntu 9.10,Make Update,Software Recommendation,-1.0,0
62,2018-11-12 15:25:26,Is it necessary to upgrade to 15.10 from 14.04?,Make Update,Make Update,-1.0,0
63,2018-11-12 15:25:26,How do I update Xubuntu 11.10 to Xubuntu 12.04 LTS?,Make Update,Make Update,-1.0,0
64,2018-11-12 15:25:26,Why did the upgrade from 11.10 to 12.04 ruin my system?,Make Update,Make Update,-1.0,0
65,2018-11-12 15:25:26,Problems upgrading from 12.04 to 14.04,Make Update,Make Update,-1.0,0
66,2018-11-12 15:25:26,Problems upgrading Ubuntu 12.10 to 13.04,Make Update,Make Update,-1.0,0
67,2018-11-12 15:25:26,Upgrade from 12.04 to 12.10 without losing files?,Make Update,Make Update,-1.0,0
68,2018-11-12 15:25:26,On really old Ubuntu 6.06 - How to upgrade,Software Recommendation,Make Update,-1.0,0
69,2018-11-12 15:25:26,Do I need to uninstall 10.04 to upgrade to 12.04?,Make Update,Make Update,-1.0,0
70,2018-11-12 15:25:26,Do I need to reinstall everything to upgrade from 13.10 to 14.10?,Make Update,Make Update,-1.0,0
71,2018-11-12 15:25:26,update-manager: upgrade to 15.04 rather than 16.04,Make Update,Make Update,-1.0,0
72,2018-11-12 15:25:26,Upgrading 16.04 to 16.04.1,Make Update,Make Update,-1.0,0
73,2018-11-12 15:25:26,Upgrading Ubuntu Server 9.10 to 10.04,Make Update,Make Update,-1.0,0
74,2018-11-12 15:25:26,Ho do I update to 13.04 from the beta?,Make Update,Make Update,-1.0,0
75,2018-11-12 15:25:26,How to upgrade from 12.10 to 14.04,Make Update,Make Update,-1.0,0
76,2018-11-12 15:25:26,Upgrading from 10.10 to 11.04 how much space is needed?,Make Update,Make Update,-1.0,0
77,2018-11-12 15:25:26,Do I need to backup my 12.04 system to upgrade to 12.04.1?,Make Update,Make Update,-1.0,0
78,2018-11-12 15:25:26,Cannot upgrade from 12.04LTS to 14.04,Make Update,Make Update,-1.0,0
79,2018-11-12 15:25:26,Upgrade 10.10 to 11.04,Make Update,Make Update,-1.0,0
80,2018-11-12 15:25:26,How to upgrade from 14.04 LTS or 15.10 to 16.04 from terminal,Make Update,Make Update,-1.0,0
81,2018-11-12 15:25:26,How to upgrade from 16.04 LTS to 16.04.1 LTS,Make Update,Make Update,-1.0,0
82,2018-11-12 15:25:26,Upgrading from 10.04 to 11.10,Make Update,Make Update,-1.0,0
83,2018-11-12 15:25:26,How can i upgrade to Ubuntu 14.04 final from 14.04 Beta correctly?,Make Update,Make Update,-1.0,0
84,2018-11-12 15:25:26,Is there an upgrade procedure from 12.04 LTS to 14.04 LTS,Make Update,Make Update,-1.0,0
85,2018-11-12 15:25:26,Upgrade from 9.10 to 11.04,Make Update,Make Update,-1.0,0
86,2018-11-12 15:25:26,How to upgrade Ubuntu 12.04 to 14.04 if I have dual boot with windows 7?,Make Update,Make Update,-1.0,0
87,2018-11-12 15:25:26,Wubi Device /dev/loop0 full. How to get more space?,Software Recommendation,None,-1.0,0
88,2018-11-12 15:25:26,Using 12.04 can I compile packages with gcc for 10.04?,Make Update,Make Update,-1.0,0
89,2018-11-12 15:25:26,Removing Recently used items in 12.04,Software Recommendation,Software Recommendation,-1.0,0
90,2018-11-12 15:25:26,Upgrading From 11.04 (32bit) to 12.04 (64bit),Make Update,Make Update,-1.0,0
91,2018-11-12 15:25:26,How is rm command different from the delete button?,None,Shutdown Computer,-1.0,0
92,2018-11-12 15:25:26,In Unity how do I see the details of a given launcher?,Software Recommendation,Setup Printer,-1.0,0
93,2018-11-12 15:25:26,How to provide user permission to read and write on /dev/sdax? What is the syntax?,None,Shutdown Computer,-1.0,0
94,2018-11-12 15:25:26,Security enhancements prevent mounting /dev/sdb1,None,Software Recommendation,-1.0,0
95,2018-11-12 15:25:26,How do I show grub when resuming from suspend?,None,Setup Printer,-1.0,0
96,2018-11-12 15:25:26,How to install a Lexmark z600 series printer?,Setup Printer,Setup Printer,-1.0,0
97,2018-11-12 15:25:26,Cannot setup HP All in one DJ3630,Setup Printer,Setup Printer,-1.0,0
98,2018-11-12 15:25:26,How to add a network printer on Ubuntu 15.10?,Setup Printer,Setup Printer,-1.0,0
99,2018-11-12 15:25:26,Cannot install printer driver epson l210,Setup Printer,Setup Printer,-1.0,0
100,2018-11-12 15:25:26,How do I install Dell 2150cdn printer,Setup Printer,Setup Printer,-1.0,0
101,2018-11-12 15:25:26,Installing Epson XP-424 wireless printer,Setup Printer,Setup Printer,-1.0,0
102,2018-11-12 15:25:26,Installing EPSON L355 on Ubuntu 14.04,Setup Printer,Setup Printer,-1.0,0
103,2018-11-12 15:25:26,How do I install the HP F4280 printer?,Setup Printer,Setup Printer,-1.0,0
104,2018-11-12 15:25:26,How to Install Brother DCP-8110DN Laser Printer on Ubuntu?,Setup Printer,Setup Printer,-1.0,0
105,2018-11-12 15:25:26,How to Install a Canon MF8040Cn Printer on Ubuntu 12.04,Setup Printer,Setup Printer,-1.0,0
106,2018-11-12 15:25:26,How Do I Install Canon MF8000C Printer in Ubuntu 15.10?,Setup Printer,Setup Printer,-1.0,0
107,2018-11-12 15:25:26,How to install Canon LBP330 in Lts 16.04,Setup Printer,Setup Printer,-1.0,0
108,2018-11-12 15:25:26,Install printer Lexmark X4690 (ubuntu 12.04),Setup Printer,Setup Printer,-1.0,0
