id,intent_id,timestamp,source,entity,value,start,end,confidence
64,287,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04,43,48,-1.0
65,287,2018-12-21 13:41:47,classification,UbuntuVersion,10.04,23,28,0.5640836402134487
66,287,2018-12-21 13:41:47,classification,UbuntuVersion,12.04,43,48,0.9265859724516758
67,288,2018-12-21 13:41:47,gold standard,UbuntuVersion,13.10,50,55,-1.0
68,288,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.10,59,64,-1.0
69,288,2018-12-21 13:41:47,classification,UbuntuVersion,13.10,50,55,0.7636279683085064
70,288,2018-12-21 13:41:47,classification,UbuntuVersion,14.10,59,64,0.9065484212214311
71,289,2018-12-21 13:41:47,gold standard,UbuntuVersion,15.04,27,32,-1.0
72,289,2018-12-21 13:41:47,gold standard,UbuntuVersion,16.04,45,50,-1.0
73,289,2018-12-21 13:41:47,classification,UbuntuVersion,15.04,27,32,0.9267910205939
74,290,2018-12-21 13:41:47,gold standard,UbuntuVersion,16.04,10,15,-1.0
75,290,2018-12-21 13:41:47,gold standard,UbuntuVersion,16.04.1,19,26,-1.0
76,290,2018-12-21 13:41:47,classification,UbuntuVersion,16.04,10,15,0.5736771892943019
77,291,2018-12-21 13:41:47,gold standard,UbuntuVersion,9.10,24,28,-1.0
78,291,2018-12-21 13:41:47,gold standard,UbuntuVersion,10.04,32,37,-1.0
79,291,2018-12-21 13:41:47,classification,UbuntuVersion,9.10,24,28,0.7282040308808309
80,291,2018-12-21 13:41:47,classification,UbuntuVersion,10.04,32,37,0.6662000395675596
81,292,2018-12-21 13:41:47,gold standard,UbuntuVersion,13.04,18,23,-1.0
82,292,2018-12-21 13:41:47,classification,UbuntuVersion,13.04,18,23,0.7699894189974669
83,293,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.10,20,25,-1.0
84,293,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.04,31,34,-1.0
85,293,2018-12-21 13:41:47,classification,UbuntuVersion,12.10,20,25,0.9699683574322333
86,293,2018-12-21 13:41:47,classification,UbuntuVersion,14.04,29,34,0.9278343947956799
87,294,2018-12-21 13:41:47,gold standard,UbuntuVersion,10.10,15,20,-1.0
88,294,2018-12-21 13:41:47,gold standard,UbuntuVersion,11.04,24,29,-1.0
89,294,2018-12-21 13:41:47,classification,UbuntuVersion,10.10,15,20,0.7006719766227123
90,294,2018-12-21 13:41:47,classification,UbuntuVersion,11.04,24,29,0.8665306723768228
91,295,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04,23,28,-1.0
92,295,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04.1,50,57,-1.0
93,296,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04LTS,20,28,-1.0
94,296,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.04,32,37,-1.0
95,296,2018-12-21 13:41:47,classification,UbuntuVersion,14.04,32,37,0.9277301514819927
96,297,2018-12-21 13:41:47,gold standard,UbuntuVersion,10.10,8,13,-1.0
97,297,2018-12-21 13:41:47,gold standard,UbuntuVersion,11.04,17,22,-1.0
98,297,2018-12-21 13:41:47,classification,UbuntuVersion,10.10,8,13,0.7225421541403821
99,297,2018-12-21 13:41:47,classification,UbuntuVersion,11.04,17,22,0.9265270020784773
100,298,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.04 LTS,20,29,-1.0
101,298,2018-12-21 13:41:47,gold standard,UbuntuVersion,15.10,33,38,-1.0
102,298,2018-12-21 13:41:47,gold standard,UbuntuVersion,16.04,42,47,-1.0
103,298,2018-12-21 13:41:47,classification,UbuntuVersion,14.04 lts,20,29,0.5827035662506108
104,298,2018-12-21 13:41:47,classification,UbuntuVersion,15.10,33,38,0.8659704109491764
105,299,2018-12-21 13:41:47,gold standard,UbuntuVersion,16.04 LTS,20,29,-1.0
106,299,2018-12-21 13:41:47,gold standard,UbuntuVersion,16.04.1 LTS,33,44,-1.0
107,300,2018-12-21 13:41:47,gold standard,UbuntuVersion,10.04,15,20,-1.0
108,300,2018-12-21 13:41:47,gold standard,UbuntuVersion,11.10,24,29,-1.0
109,300,2018-12-21 13:41:47,classification,UbuntuVersion,10.04,15,20,0.5615731597518225
110,300,2018-12-21 13:41:47,classification,UbuntuVersion,11.10,24,29,0.9127923498663192
111,301,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.04,28,33,-1.0
112,301,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.04 Beta,45,55,-1.0
113,301,2018-12-21 13:41:47,classification,UbuntuVersion,14.04,28,33,0.8580984578394123
114,302,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04 LTS,35,44,-1.0
115,302,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.04 LTS,48,57,-1.0
116,302,2018-12-21 13:41:47,classification,UbuntuVersion,12.04 lts,35,44,0.9017935299445141
117,302,2018-12-21 13:41:47,classification,UbuntuVersion,14.04 lts,48,57,0.9188044088155363
118,303,2018-12-21 13:41:47,gold standard,UbuntuVersion,9.10,13,17,-1.0
119,303,2018-12-21 13:41:47,gold standard,UbuntuVersion,11.04,21,26,-1.0
120,303,2018-12-21 13:41:47,classification,UbuntuVersion,9.10,13,17,0.7011427598200021
121,303,2018-12-21 13:41:47,classification,UbuntuVersion,11.04,21,26,0.9265237409958083
122,304,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04,22,27,-1.0
123,304,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.04,31,36,-1.0
124,304,2018-12-21 13:41:47,classification,UbuntuVersion,12.04,22,27,0.9811396701217685
125,304,2018-12-21 13:41:47,classification,UbuntuVersion,14.04,31,36,0.8674644820888373
126,306,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04,6,11,-1.0
127,306,2018-12-21 13:41:47,gold standard,UbuntuVersion,10.04,48,53,-1.0
128,307,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04,34,37,-1.0
129,307,2018-12-21 13:41:47,classification,UbuntuVersion,12.04,32,37,0.0
130,308,2018-12-21 13:41:47,gold standard,UbuntuVersion,11.04 (32bit),15,28,-1.0
131,308,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04 (64bit),32,45,-1.0
132,308,2018-12-21 13:41:47,classification,UbuntuVersion,12.04,32,37,0.8612384057634979
133,310,2018-12-21 13:41:47,gold standard,SoftwareName,Unity,3,8,-1.0
134,314,2018-12-21 13:41:47,gold standard,Printer,Lexmark z600,17,29,-1.0
135,315,2018-12-21 13:41:47,gold standard,Printer,HP All in one DJ3630,13,33,-1.0
136,316,2018-12-21 13:41:47,gold standard,UbuntuVersion,15.10,39,44,-1.0
137,316,2018-12-21 13:41:47,classification,UbuntuVersion,15.10,39,44,0.8990144070619922
138,317,2018-12-21 13:41:47,gold standard,Printer,epson l210,30,40,-1.0
139,318,2018-12-21 13:41:47,gold standard,Printer,Dell 2150cdn,17,29,-1.0
140,319,2018-12-21 13:41:47,gold standard,Printer,Epson XP-424,11,23,-1.0
141,320,2018-12-21 13:41:47,gold standard,Printer,EPSON L355,11,21,-1.0
142,320,2018-12-21 13:41:47,gold standard,UbuntuVersion,14.04,32,37,-1.0
143,320,2018-12-21 13:41:47,classification,UbuntuVersion,14.04,32,37,0.9217372078928173
144,321,2018-12-21 13:41:47,gold standard,Printer,HP F4280,21,29,-1.0
145,322,2018-12-21 13:41:47,gold standard,Printer,Brother DCP-8110DN,15,33,-1.0
146,323,2018-12-21 13:41:47,gold standard,Printer,Canon MF8040Cn,17,31,-1.0
147,323,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04,50,55,-1.0
148,323,2018-12-21 13:41:47,classification,Printer,canon mf8040cn,17,31,0.8903347641191766
149,323,2018-12-21 13:41:47,classification,UbuntuVersion,12.04,50,55,0.9397796249285583
150,324,2018-12-21 13:41:47,gold standard,Printer,Canon MF8000C,17,30,-1.0
151,324,2018-12-21 13:41:47,gold standard,UbuntuVersion,15.10,49,54,-1.0
152,324,2018-12-21 13:41:47,classification,Printer,canon mf8000c,17,30,0.6860521974756107
153,324,2018-12-21 13:41:47,classification,UbuntuVersion,15.10,49,54,0.9035834655352799
154,325,2018-12-21 13:41:47,gold standard,Printer,Canon LBP330,15,27,-1.0
155,325,2018-12-21 13:41:47,gold standard,UbuntuVersion,Lts 16.04,31,40,-1.0
156,325,2018-12-21 13:41:47,classification,Printer,canon,15,20,0.49756264486090895
157,326,2018-12-21 13:41:47,gold standard,Printer,Lexmark X4690,16,29,-1.0
158,326,2018-12-21 13:41:47,gold standard,UbuntuVersion,12.04,38,43,-1.0
159,326,2018-12-21 13:41:47,classification,UbuntuVersion,12.04,38,43,0.8833244466625951
160,348,2018-12-24 14:38:33,gold standard,SoftwareName,Word,34,38,-1.0
161,351,2018-12-24 14:38:33,gold standard,SoftwareName,iTunes,24,30,-1.0
162,355,2018-12-24 14:38:33,gold standard,SoftwareName,Project,65,72,-1.0
163,377,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.10,15,20,-1.0
164,377,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,24,29,-1.0
165,377,2018-12-24 14:38:33,classification,UbuntuVersion,11.10,15,20,0.8833093090902475
166,377,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,24,29,0.9393545931131472
167,378,2018-12-24 14:38:33,gold standard,UbuntuVersion,16.04,43,48,-1.0
168,379,2018-12-24 14:38:33,gold standard,UbuntuVersion,15.04,21,26,-1.0
169,379,2018-12-24 14:38:33,classification,UbuntuVersion,15.04,21,26,0.6330931828369298
170,380,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.10,28,33,-1.0
171,380,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04,37,42,-1.0
172,380,2018-12-24 14:38:33,classification,UbuntuVersion,13.10,28,33,0.7635475332603893
173,380,2018-12-24 14:38:33,classification,UbuntuVersion,14.04,37,42,0.8678418199662774
174,381,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,22,27,-1.0
175,381,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.10,31,36,-1.0
176,381,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,22,27,0.9811389261149793
177,381,2018-12-24 14:38:33,classification,UbuntuVersion,13.10,31,36,0.8183297354917703
178,383,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,15,20,-1.0
179,383,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.10,24,29,-1.0
180,383,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,15,20,0.8902237877945234
181,383,2018-12-24 14:38:33,classification,UbuntuVersion,13.10,24,29,0.7051773448980975
182,384,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.10,20,25,-1.0
183,384,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.04,38,43,-1.0
184,384,2018-12-24 14:38:33,classification,UbuntuVersion,13.10,20,25,0.6856559976987374
185,384,2018-12-24 14:38:33,classification,UbuntuVersion,13.04,38,43,0.8567903151990192
186,385,2018-12-24 14:38:33,gold standard,UbuntuVersion,Lubuntu 15.04,32,45,-1.0
187,385,2018-12-24 14:38:33,classification,UbuntuVersion,15.04,40,45,0.7889642203747447
188,386,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.10,14,19,-1.0
189,386,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.04,23,28,-1.0
190,386,2018-12-24 14:38:33,classification,UbuntuVersion,12.10,14,19,0.9728423633547238
191,386,2018-12-24 14:38:33,classification,UbuntuVersion,13.04,23,28,0.8673731545181138
192,387,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.10,32,37,-1.0
193,387,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.04,50,55,-1.0
194,387,2018-12-24 14:38:33,classification,UbuntuVersion,11.10,32,37,0.8335514275444292
195,387,2018-12-24 14:38:33,classification,UbuntuVersion,11.04,50,55,0.9272716168935939
196,388,2018-12-24 14:38:33,gold standard,UbuntuVersion,Ubuntu 9.10,25,29,-1.0
197,388,2018-12-24 14:38:33,classification,UbuntuVersion,9.10,25,29,0.7466501185039969
198,389,2018-12-24 14:38:33,gold standard,UbuntuVersion,15.10,30,35,-1.0
199,389,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04,41,46,-1.0
200,389,2018-12-24 14:38:33,classification,UbuntuVersion,15.10,30,35,0.8225136515886624
201,389,2018-12-24 14:38:33,classification,UbuntuVersion,14.04,41,46,0.6590601350385122
202,390,2018-12-24 14:38:33,gold standard,UbuntuVersion,Xubuntu 11.10,16,29,-1.0
203,390,2018-12-24 14:38:33,gold standard,UbuntuVersion,Xubuntu 12.04 LTS?,33,50,-1.0
204,390,2018-12-24 14:38:33,classification,UbuntuVersion,11.10,24,29,0.883408997784774
205,390,2018-12-24 14:38:33,classification,UbuntuVersion,12.04 lts,41,50,0.8479960488577309
206,391,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.10,25,30,-1.0
207,391,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,34,39,-1.0
208,391,2018-12-24 14:38:33,classification,UbuntuVersion,11.10,25,30,0.8831160481161974
209,391,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,34,39,0.8604156945344048
210,392,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,24,29,-1.0
211,392,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04,33,38,-1.0
212,392,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,24,29,0.8904673667122083
213,392,2018-12-24 14:38:33,classification,UbuntuVersion,14.04,33,38,0.9280629506688145
214,393,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.10,26,31,-1.0
215,393,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.04,35,40,-1.0
216,393,2018-12-24 14:38:33,classification,UbuntuVersion,12.10,26,31,0.9953112933529992
217,393,2018-12-24 14:38:33,classification,UbuntuVersion,13.04,35,40,0.8673799314493397
218,394,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,13,18,-1.0
219,394,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.10,22,27,-1.0
220,394,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,13,18,0.8903716216757226
221,394,2018-12-24 14:38:33,classification,UbuntuVersion,12.10,22,27,0.9597897234139975
222,395,2018-12-24 14:38:33,gold standard,UbuntuVersion,6.06,21,25,-1.0
223,396,2018-12-24 14:38:33,gold standard,UbuntuVersion,10.04,23,28,-1.0
224,396,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,43,48,-1.0
225,396,2018-12-24 14:38:33,classification,UbuntuVersion,10.04,23,28,0.5640836402134487
226,396,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,43,48,0.9265859724516758
227,397,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.10,50,55,-1.0
228,397,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.10,59,64,-1.0
229,397,2018-12-24 14:38:33,classification,UbuntuVersion,13.10,50,55,0.7636279683085064
230,397,2018-12-24 14:38:33,classification,UbuntuVersion,14.10,59,64,0.9065484212214311
231,398,2018-12-24 14:38:33,gold standard,UbuntuVersion,15.04,27,32,-1.0
232,398,2018-12-24 14:38:33,gold standard,UbuntuVersion,16.04,45,50,-1.0
233,398,2018-12-24 14:38:33,classification,UbuntuVersion,15.04,27,32,0.9267910205939
234,399,2018-12-24 14:38:33,gold standard,UbuntuVersion,16.04,10,15,-1.0
235,399,2018-12-24 14:38:33,gold standard,UbuntuVersion,16.04.1,19,26,-1.0
236,399,2018-12-24 14:38:33,classification,UbuntuVersion,16.04,10,15,0.5736771892943019
237,400,2018-12-24 14:38:33,gold standard,UbuntuVersion,9.10,24,28,-1.0
238,400,2018-12-24 14:38:33,gold standard,UbuntuVersion,10.04,32,37,-1.0
239,400,2018-12-24 14:38:33,classification,UbuntuVersion,9.10,24,28,0.7282040308808309
240,400,2018-12-24 14:38:33,classification,UbuntuVersion,10.04,32,37,0.6662000395675596
241,401,2018-12-24 14:38:33,gold standard,UbuntuVersion,13.04,18,23,-1.0
242,401,2018-12-24 14:38:33,classification,UbuntuVersion,13.04,18,23,0.7699894189974669
243,402,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.10,20,25,-1.0
244,402,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04,31,34,-1.0
245,402,2018-12-24 14:38:33,classification,UbuntuVersion,12.10,20,25,0.9699683574322333
246,402,2018-12-24 14:38:33,classification,UbuntuVersion,14.04,29,34,0.9278343947956799
247,403,2018-12-24 14:38:33,gold standard,UbuntuVersion,10.10,15,20,-1.0
248,403,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.04,24,29,-1.0
249,403,2018-12-24 14:38:33,classification,UbuntuVersion,10.10,15,20,0.7006719766227123
250,403,2018-12-24 14:38:33,classification,UbuntuVersion,11.04,24,29,0.8665306723768228
251,404,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,23,28,-1.0
252,404,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04.1,50,57,-1.0
253,405,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04LTS,20,28,-1.0
254,405,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04,32,37,-1.0
255,405,2018-12-24 14:38:33,classification,UbuntuVersion,14.04,32,37,0.9277301514819927
256,406,2018-12-24 14:38:33,gold standard,UbuntuVersion,10.10,8,13,-1.0
257,406,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.04,17,22,-1.0
258,406,2018-12-24 14:38:33,classification,UbuntuVersion,10.10,8,13,0.7225421541403821
259,406,2018-12-24 14:38:33,classification,UbuntuVersion,11.04,17,22,0.9265270020784773
260,407,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04 LTS,20,29,-1.0
261,407,2018-12-24 14:38:33,gold standard,UbuntuVersion,15.10,33,38,-1.0
262,407,2018-12-24 14:38:33,gold standard,UbuntuVersion,16.04,42,47,-1.0
263,407,2018-12-24 14:38:33,classification,UbuntuVersion,14.04 lts,20,29,0.5827035662506108
264,407,2018-12-24 14:38:33,classification,UbuntuVersion,15.10,33,38,0.8659704109491764
265,408,2018-12-24 14:38:33,gold standard,UbuntuVersion,16.04 LTS,20,29,-1.0
266,408,2018-12-24 14:38:33,gold standard,UbuntuVersion,16.04.1 LTS,33,44,-1.0
267,409,2018-12-24 14:38:33,gold standard,UbuntuVersion,10.04,15,20,-1.0
268,409,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.10,24,29,-1.0
269,409,2018-12-24 14:38:33,classification,UbuntuVersion,10.04,15,20,0.5615731597518225
270,409,2018-12-24 14:38:33,classification,UbuntuVersion,11.10,24,29,0.9127923498663192
271,410,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04,28,33,-1.0
272,410,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04 Beta,45,55,-1.0
273,410,2018-12-24 14:38:33,classification,UbuntuVersion,14.04,28,33,0.8580984578394123
274,411,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04 LTS,35,44,-1.0
275,411,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04 LTS,48,57,-1.0
276,411,2018-12-24 14:38:33,classification,UbuntuVersion,12.04 lts,35,44,0.9017935299445141
277,411,2018-12-24 14:38:33,classification,UbuntuVersion,14.04 lts,48,57,0.9188044088155363
278,412,2018-12-24 14:38:33,gold standard,UbuntuVersion,9.10,13,17,-1.0
279,412,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.04,21,26,-1.0
280,412,2018-12-24 14:38:33,classification,UbuntuVersion,9.10,13,17,0.7011427598200021
281,412,2018-12-24 14:38:33,classification,UbuntuVersion,11.04,21,26,0.9265237409958083
282,413,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,22,27,-1.0
283,413,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04,31,36,-1.0
284,413,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,22,27,0.9811396701217685
285,413,2018-12-24 14:38:33,classification,UbuntuVersion,14.04,31,36,0.8674644820888373
286,415,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,6,11,-1.0
287,415,2018-12-24 14:38:33,gold standard,UbuntuVersion,10.04,48,53,-1.0
288,416,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,34,37,-1.0
289,416,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,32,37,0.0
290,417,2018-12-24 14:38:33,gold standard,UbuntuVersion,11.04 (32bit),15,28,-1.0
291,417,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04 (64bit),32,45,-1.0
292,417,2018-12-24 14:38:33,classification,UbuntuVersion,12.04,32,37,0.8612384057634979
293,419,2018-12-24 14:38:33,gold standard,SoftwareName,Unity,3,8,-1.0
294,423,2018-12-24 14:38:33,gold standard,Printer,Lexmark z600,17,29,-1.0
295,424,2018-12-24 14:38:33,gold standard,Printer,HP All in one DJ3630,13,33,-1.0
296,425,2018-12-24 14:38:33,gold standard,UbuntuVersion,15.10,39,44,-1.0
297,425,2018-12-24 14:38:33,classification,UbuntuVersion,15.10,39,44,0.8990144070619922
298,426,2018-12-24 14:38:33,gold standard,Printer,epson l210,30,40,-1.0
299,427,2018-12-24 14:38:33,gold standard,Printer,Dell 2150cdn,17,29,-1.0
300,428,2018-12-24 14:38:33,gold standard,Printer,Epson XP-424,11,23,-1.0
301,429,2018-12-24 14:38:33,gold standard,Printer,EPSON L355,11,21,-1.0
302,429,2018-12-24 14:38:33,gold standard,UbuntuVersion,14.04,32,37,-1.0
303,429,2018-12-24 14:38:33,classification,UbuntuVersion,14.04,32,37,0.9217372078928173
304,430,2018-12-24 14:38:33,gold standard,Printer,HP F4280,21,29,-1.0
305,431,2018-12-24 14:38:33,gold standard,Printer,Brother DCP-8110DN,15,33,-1.0
306,432,2018-12-24 14:38:33,gold standard,Printer,Canon MF8040Cn,17,31,-1.0
307,432,2018-12-24 14:38:33,gold standard,UbuntuVersion,12.04,50,55,-1.0
